long,lat,ASMT_YEAR,TAX_YEAR,PIN_DASH,neighborhood,assess_total_assyr,home_value,wths_wants,assessment_year,situs_addr_city,situs_addr_line_1,situs_addr_line_2,situs_addr_state_legdat,situs_addr_zip_legdat,situs_cmptaddr_direct_legdat,situs_cmptaddr_name_legdat,situs_cmptaddr_number_legdat,situs_cmptaddr_numsuf_legdat,situs_cmptaddr_suffix_legdat
-87.96644839,42.35916801,2020,2019,07-20-406-005,9820440,111812,"$335,436.00",$402.52,2020,GURNEE,34213 N JENNA LN,,IL,60031,N,JENNA,34213,,LN
-87.96734599,42.35973242,2020,2019,07-20-404-004,9820440,101407,"$304,221.00",$365.07,2020,GURNEE,34182 N JENNA LN,,IL,60031,N,JENNA,34182,,LN
-87.96577511,42.35972746,2020,2019,07-20-405-002,9820440,73112,"$219,336.00",$263.20,2020,GURNEE,17106 W JENNA CT,,IL,60031,W,JENNA,17106,,CT
-87.96783199,42.35757455,2020,2019,07-20-404-016,9820440,4,$12.00,$0.01,2020,GURNEE,34118 N JENNA LN,,IL,60031,N,JENNA,34118,,LN
-87.96671108,42.35692374,2020,2019,07-20-404-018,9820440,130740,"$392,220.00",$470.66,2020,GURNEE,34064 N JENNA LN,,IL,60031,N,JENNA,34064,,LN
-87.96437582,42.35830508,2020,2019,07-20-405-018,9820440,4,$12.00,$0.01,2020,GURNEE,34063 N PARTRIDGE LN,,IL,60031,N,PARTRIDGE,34063,,LN
-87.96629181,42.35747224,2020,2019,07-20-407-008,9820440,136006,"$408,018.00",$489.62,2020,GURNEE,34049 N JENNA LN,,IL,60031,N,JENNA,34049,,LN
-87.97703311,42.38246093,2020,2019,07-17-102-069,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7079 S STRATTON LN,,IL,60031,S,STRATTON,7079,,LN
-87.97675285,42.38359407,2020,2019,07-17-107-013,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7045 BUCHANAN DR,,IL,60031,,BUCHANAN,7045,,DR
-87.97851287,42.38246959,2020,2019,07-17-111-031,9817410,65293,"$195,879.00",$235.05,2020,GURNEE,1538 AUBURN LN,UNIT 10-A-1538,IL,60031,,AUBURN,1538,,LN
-87.97726241,42.38359198,2020,2019,07-17-107-007,9817410,66252,"$198,756.00",$238.51,2020,GURNEE,7059 BUCHANAN DR,UNIT 15-A-7059,IL,60031,,BUCHANAN,7059,,DR
-87.97602948,42.3824273,2020,2019,07-17-102-081,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7051 S STRATTON LN,,IL,60031,S,STRATTON,7051,,LN
-87.97770472,42.38355509,2020,2019,07-17-107-027,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7130 S STRATTON LN,,IL,60031,S,STRATTON,7130,,LN
-87.97618379,42.38318429,2020,2019,07-17-107-045,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7014 S STRATTON LN,,IL,60031,S,STRATTON,7014,,LN
-87.9756167,42.38265319,2020,2019,07-17-102-087,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7037 S STRATTON LN,,IL,60031,S,STRATTON,7037,,LN
-87.97652491,42.38246277,2020,2019,07-17-102-075,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7065 S STRATTON LN,,IL,60031,S,STRATTON,7065,,LN
-87.97846415,42.38355977,2020,2019,07-17-111-037,9817410,65998,"$197,994.00",$237.59,2020,GURNEE,7154 BUCHANAN DR,UNIT 12-A-7154,IL,60031,,BUCHANAN,7154,,DR
-87.97661625,42.38306522,2020,2019,07-17-107-019,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7068 S STRATTON LN,,IL,60031,S,STRATTON,7068,,LN
-87.97762853,42.38309483,2020,2019,07-17-107-051,9817410,65855,"$197,565.00",$237.08,2020,GURNEE,7086 S STRATTON LN,,IL,60031,S,STRATTON,7086,,LN
-87.97785749,42.38217732,2020,2019,07-17-102-093,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,1549 AUBURN LN,UNIT 8-A-1549,IL,60031,,AUBURN,1549,,LN
-87.97550127,42.38309631,2020,2019,07-17-102-121,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7023 S STRATTON LN,,IL,60031,S,STRATTON,7023,,LN
-87.97626371,42.38358442,2020,2019,07-17-107-033,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7041 BUCHANAN DR,UNIT 17-A-7041,IL,60031,,BUCHANAN,7041,,DR
-87.97846021,42.38285541,2020,2019,07-17-111-025,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7111 S STRATTON LN,,IL,60031,S,STRATTON,7111,,LN
-87.9784591,42.3832342,2020,2019,07-17-111-043,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,7125 S STRATTON LN,,IL,60031,S,STRATTON,7125,,LN
-87.9783145,42.38200437,2020,2019,07-17-102-099,9817410,64511,"$193,533.00",$232.24,2020,GURNEE,1535 AUBURN LN,UNIT 9-A-1535,IL,60031,,AUBURN,1535,,LN
-87.97542839,42.38365309,2020,2019,07-17-101-005,9817410,63576,"$190,728.00",$228.87,2020,GURNEE,7002 HAMILTON DR,UNIT 1-A-7002,IL,60031,,HAMILTON,7002,,DR
-87.97712961,42.38306485,2020,2019,07-17-107-039,9817410,66252,"$198,756.00",$238.51,2020,GURNEE,7082 S STRATTON LN,,IL,60031,S,STRATTON,7082,,LN
-87.97747555,42.38246229,2020,2019,07-17-102-063,9817410,65771,"$197,313.00",$236.78,2020,GURNEE,1571 AUBURN LN,UNIT 7-A-1571,IL,60031,,AUBURN,1571,,LN
-87.97675285,42.38359407,2020,2019,07-17-107-017,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7053 BUCHANAN DR,,IL,60031,,BUCHANAN,7053,,DR
-87.97703311,42.38246093,2020,2019,07-17-102-070,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7077 S STRATTON LN,,IL,60031,S,STRATTON,7077,,LN
-87.97602948,42.3824273,2020,2019,07-17-102-082,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7049 S STRATTON LN,,IL,60031,S,STRATTON,7049,,LN
-87.97846021,42.38285541,2020,2019,07-17-111-026,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7109 S STRATTON LN,,IL,60031,S,STRATTON,7109,,LN
-87.97652491,42.38246277,2020,2019,07-17-102-079,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7057 S STRATTON LN,,IL,60031,S,STRATTON,7057,,LN
-87.97703311,42.38246093,2020,2019,07-17-102-073,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7071 S STRATTON LN,,IL,60031,S,STRATTON,7071,,LN
-87.97762853,42.38309483,2020,2019,07-17-107-055,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7094 S STRATTON LN,,IL,60031,S,STRATTON,7094,,LN
-87.97785749,42.38217732,2020,2019,07-17-102-097,9817420,56724,"$170,172.00",$204.21,2020,GURNEE,1557 AUBURN LN,UNIT 8-E-1557,IL,60031,,AUBURN,1557,,LN
-87.97770472,42.38355509,2020,2019,07-17-107-031,9817420,56724,"$170,172.00",$204.21,2020,GURNEE,7138 BUCHANAN DR,UNIT 14-E-7138,IL,60031,,BUCHANAN,7138,,DR
-87.97726241,42.38359198,2020,2019,07-17-107-008,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7061 BUCHANAN DR,UNIT 15-B-7061,IL,60031,,BUCHANAN,7061,,DR
-87.97626371,42.38358442,2020,2019,07-17-107-034,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7039 BUCHANAN DR,UNIT 17-B-7039,IL,60031,,BUCHANAN,7039,,DR
-87.97602948,42.3824273,2020,2019,07-17-102-085,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7043 S STRATTON LN,,IL,60031,S,STRATTON,7043,,LN
-87.97618379,42.38318429,2020,2019,07-17-107-049,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7022 S STRATTON LN,,IL,60031,S,STRATTON,7022,,LN
-87.97550127,42.38309631,2020,2019,07-17-102-125,9817420,56724,"$170,172.00",$204.21,2020,GURNEE,7015 HAMILTON DR,UNIT 2-E-7015,IL,60031,,HAMILTON,7015,,DR
-87.97618379,42.38318429,2020,2019,07-17-107-046,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7016 S STRATTON LN,,IL,60031,S,STRATTON,7016,,LN
-87.97726241,42.38359198,2020,2019,07-17-107-011,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7067 BUCHANAN DR,UNIT 15-E-7067,IL,60031,,BUCHANAN,7067,,DR
-87.97712961,42.38306485,2020,2019,07-17-107-043,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7074 S STRATTON LN,,IL,60031,S,STRATTON,7074,,LN
-87.97550127,42.38309631,2020,2019,07-17-102-122,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7021 S STRATTON LN,,IL,60031,S,STRATTON,7021,,LN
-87.97675285,42.38359407,2020,2019,07-17-107-014,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7047 BUCHANAN DR,,IL,60031,,BUCHANAN,7047,,DR
-87.97712961,42.38306485,2020,2019,07-17-107-040,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7080 S STRATTON LN,,IL,60031,S,STRATTON,7080,,LN
-87.97762853,42.38309483,2020,2019,07-17-107-052,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7088 S STRATTON LN,,IL,60031,S,STRATTON,7088,,LN
-87.97846415,42.38355977,2020,2019,07-17-111-041,9817420,57809,"$173,427.00",$208.11,2020,GURNEE,7146 S STRATTON LN,,IL,60031,S,STRATTON,7146,,LN
-87.9756167,42.38265319,2020,2019,07-17-102-091,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7029 S STRATTON LN,,IL,60031,S,STRATTON,7029,,LN
-87.97831489,42.38200451,2020,2019,07-17-102-103,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,1543 AUBURN LN,UNIT 9-E-1543,IL,60031,,AUBURN,1543,,LN
-87.97851287,42.38246959,2020,2019,07-17-111-035,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,1554 AUBURN LN,UNIT 10-E-1554,IL,60031,,AUBURN,1554,,LN
-87.97661625,42.38306522,2020,2019,07-17-107-023,9817420,56724,"$170,172.00",$204.21,2020,GURNEE,7060 S STRATTON LN,,IL,60031,S,STRATTON,7060,,LN
-87.97626371,42.38358442,2020,2019,07-17-107-037,9817420,56724,"$170,172.00",$204.21,2020,GURNEE,7033 BUCHANAN DR,UNIT 17-E-7033,IL,60031,,BUCHANAN,7033,,DR
-87.97846415,42.38355977,2020,2019,07-17-111-038,9817420,56674,"$170,022.00",$204.03,2020,GURNEE,7152 BUCHANAN DR,UNIT 13-B-7152,IL,60031,,BUCHANAN,7152,,DR
-87.9756167,42.38265319,2020,2019,07-17-102-088,9817420,56563,"$169,689.00",$203.63,2020,GURNEE,7035 S STRATTON LN,,IL,60031,S,STRATTON,7035,,LN
-87.97542839,42.38365309,2020,2019,07-17-101-006,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7004 HAMILTON DR,UNIT 1-B-7004,IL,60031,,HAMILTON,7004,,DR
-87.97747555,42.38246229,2020,2019,07-17-102-064,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,1573 AUBURN LN,UNIT 7-B-1573,IL,60031,,AUBURN,1573,,LN
-87.97652491,42.38246277,2020,2019,07-17-102-076,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7063 S STRATTON LN,,IL,60031,S,STRATTON,7063,,LN
-87.97661625,42.38306522,2020,2019,07-17-107-020,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7066 S STRATTON LN,,IL,60031,S,STRATTON,7066,,LN
-87.97770472,42.38355509,2020,2019,07-17-107-028,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7132 S STRATTON LN,,IL,60031,S,STRATTON,7132,,LN
-87.97542839,42.38365309,2020,2019,07-17-101-009,9817420,55941,"$167,823.00",$201.39,2020,GURNEE,7010 BUCHANAN DR,,IL,60031,,BUCHANAN,7010,,DR
-87.97851287,42.38246959,2020,2019,07-17-111-032,9817420,55302,"$165,906.00",$199.09,2020,GURNEE,1542 AUBURN LN,UNIT 10-B-1542,IL,60031,,AUBURN,1542,,LN
-87.97747555,42.38246229,2020,2019,07-17-102-067,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7085 S STRATTON LN,UNIT 7-E-7085,IL,60031,S,STRATTON,7085,,LN
-87.97846021,42.38285541,2020,2019,07-17-111-029,9817420,57202,"$171,606.00",$205.93,2020,GURNEE,7103 S STRATTON LN,,IL,60031,S,STRATTON,7103,,LN
-87.97785749,42.38217732,2020,2019,07-17-102-094,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,1551 AUBURN LN,UNIT 8-B-1551,IL,60031,,AUBURN,1551,,LN
-87.97831489,42.38200451,2020,2019,07-17-102-100,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,1537 AUBURN LN,UNIT 9-B-1537,IL,60031,,AUBURN,1537,,LN
-87.9784591,42.3832342,2020,2019,07-17-111-044,9817420,56084,"$168,252.00",$201.90,2020,GURNEE,7123 S STRATTON LN,,IL,60031,S,STRATTON,7123,,LN
-87.9784591,42.3832342,2020,2019,07-17-111-047,9817420,55941,"$167,823.00",$201.39,2020,GURNEE,7117 S STRATTON LN,,IL,60031,S,STRATTON,7117,,LN
-87.97851287,42.38246959,2020,2019,07-17-111-034,9817430,46851,"$140,553.00",$168.66,2020,GURNEE,1550 AUBURN LN,UNIT 10-D-1550,IL,60031,,AUBURN,1550,,LN
-87.97831489,42.38200451,2020,2019,07-17-102-104,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,1545 AUBURN LN,UNIT 9-F-1545,IL,60031,,AUBURN,1545,,LN
-87.97550127,42.38309631,2020,2019,07-17-102-126,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7013 HAMILTON DR,UNIT 2-F-7013,IL,60031,,HAMILTON,7013,,DR
-87.97770472,42.38355509,2020,2019,07-17-107-032,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7140 BUCHANAN DR,UNIT 14-F-7140,IL,60031,,BUCHANAN,7140,,DR
-87.97846415,42.38355977,2020,2019,07-17-111-042,9817430,49173,"$147,519.00",$177.02,2020,GURNEE,7143 S STRATTON LN,,IL,60031,S,STRATTON,7143,,LN
-87.97712961,42.38306485,2020,2019,07-17-107-042,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7076 S STRATTON LN,,IL,60031,S,STRATTON,7076,,LN
-87.97550127,42.38309631,2020,2019,07-17-102-123,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7019 S STRATTON LN,,IL,60031,S,STRATTON,7019,,LN
-87.97846021,42.38285541,2020,2019,07-17-111-027,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7107 S STRATTON LN,,IL,60031,S,STRATTON,7107,,LN
-87.97770472,42.38355509,2020,2019,07-17-107-029,9817430,44632,"$133,896.00",$160.68,2020,GURNEE,7134 S STRATTON LN,,IL,60031,S,STRATTON,7134,,LN
-87.97712961,42.38306485,2020,2019,07-17-107-044,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7072 S STRATTON LN,,IL,60031,S,STRATTON,7072,,LN
-87.97618379,42.38318429,2020,2019,07-17-107-050,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7024 S STRATTON LN,,IL,60031,S,STRATTON,7024,,LN
-87.97762853,42.38309483,2020,2019,07-17-107-056,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7096 S STRATTON LN,,IL,60031,S,STRATTON,7096,,LN
-87.97542839,42.38365309,2020,2019,07-17-101-010,9817430,49194,"$147,582.00",$177.10,2020,GURNEE,7012 BUCHANAN DR,UNIT 1-F-7012,IL,60031,,BUCHANAN,7012,,DR
-87.97703311,42.38246093,2020,2019,07-17-102-072,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7073 S STRATTON LN,,IL,60031,S,STRATTON,7073,,LN
-87.97831489,42.38200451,2020,2019,07-17-102-102,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,1541 AUBURN LN,UNIT 9-D-1541,IL,60031,,AUBURN,1541,,LN
-87.97726241,42.38359198,2020,2019,07-17-107-010,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7065 BUCHANAN DR,UNIT 15-D-7065,IL,60031,,BUCHANAN,7065,,DR
-87.97661625,42.38306522,2020,2019,07-17-107-022,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7062 S STRATTON LN,,IL,60031,S,STRATTON,7062,,LN
-87.97770472,42.38355509,2020,2019,07-17-107-030,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7136 S STRATTON LN,,IL,60031,S,STRATTON,7136,,LN
-87.97762853,42.38309483,2020,2019,07-17-107-054,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7092 S STRATTON LN,,IL,60031,S,STRATTON,7092,,LN
-87.9756167,42.38265319,2020,2019,07-17-102-089,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7033 S STRATTON LN,,IL,60031,S,STRATTON,7033,,LN
-87.97626371,42.38358442,2020,2019,07-17-107-035,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7037 BUCHANAN DR,UNIT 17-C-7037,IL,60031,,BUCHANAN,7037,,DR
-87.97652491,42.38246277,2020,2019,07-17-102-077,9817430,44639,"$133,917.00",$160.70,2020,GURNEE,7061 S STRATTON LN,,IL,60031,S,STRATTON,7061,,LN
-87.97785749,42.38217732,2020,2019,07-17-102-095,9817430,44632,"$133,896.00",$160.68,2020,GURNEE,1553 AUBURN LN,UNIT 1553,IL,60031,,AUBURN,1553,,LN
-87.97618379,42.38318429,2020,2019,07-17-107-048,9817430,46851,"$140,553.00",$168.66,2020,GURNEE,7020 S STRATTON LN,,IL,60031,S,STRATTON,7020,,LN
-87.97602948,42.3824273,2020,2019,07-17-102-083,9817430,44632,"$133,896.00",$160.68,2020,GURNEE,7047 S STRATTON LN,,IL,60031,S,STRATTON,7047,,LN
-87.97785749,42.38217732,2020,2019,07-17-102-098,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,1559 AUBURN LN,UNIT 8-F-1559,IL,60031,,AUBURN,1559,,LN
-87.97703311,42.38246093,2020,2019,07-17-102-074,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7069 S STRATTON LN,,IL,60031,S,STRATTON,7069,,LN
-87.97602948,42.3824273,2020,2019,07-17-102-086,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7041 S STRATTON LN,,IL,60031,S,STRATTON,7041,,LN
-87.97726241,42.38359198,2020,2019,07-17-107-012,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7069 BUCHANAN DR,UNIT 15-F-7069,IL,60031,,BUCHANAN,7069,,DR
-87.97542839,42.38365309,2020,2019,07-17-101-008,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7008 HAMILTON DR,UNIT 1-D-7008,IL,60031,,HAMILTON,7008,,DR
-87.97602948,42.3824273,2020,2019,07-17-102-084,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7045 S STRATTON LN,,IL,60031,S,STRATTON,7045,,LN
-87.9756167,42.38265319,2020,2019,07-17-102-090,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7031 S STRATTON LN,,IL,60031,S,STRATTON,7031,,LN
-87.97675285,42.38359407,2020,2019,07-17-107-016,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7051 BUCHANAN DR,,IL,60031,,BUCHANAN,7051,,DR
-87.9784591,42.3832342,2020,2019,07-17-111-048,9817430,53738,"$161,214.00",$193.46,2020,GURNEE,7115 S STRATTON LN,,IL,60031,S,STRATTON,7115,,LN
-87.97747555,42.38246229,2020,2019,07-17-102-068,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7083 S STRATTON LN,,IL,60031,S,STRATTON,7083,,LN
-87.97747555,42.38246229,2020,2019,07-17-102-066,9817430,46656,"$139,968.00",$167.96,2020,GURNEE,1577 AUBURN LN,UNIT 7-D-1577,IL,60031,,AUBURN,1577,,LN
-87.9756167,42.38265319,2020,2019,07-17-102-092,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7027 S STRATTON LN,,IL,60031,S,STRATTON,7027,,LN
-87.97542839,42.38365309,2020,2019,07-17-101-007,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7006 HAMILTON DR,UNIT 1-C-7006,IL,60031,,HAMILTON,7006,,DR
-87.97712961,42.38306485,2020,2019,07-17-107-041,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7078 S STRATTON LN,,IL,60031,S,STRATTON,7078,,LN
-87.97762853,42.38309483,2020,2019,07-17-107-053,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7090 S STRATTON LN,,IL,60031,S,STRATTON,7090,,LN
-87.9784591,42.3832342,2020,2019,07-17-111-045,9817430,45926,"$137,778.00",$165.33,2020,GURNEE,7121 S STRATTON LN,,IL,60031,S,STRATTON,7121,,LN
-87.97661625,42.38306522,2020,2019,07-17-107-021,9817430,44632,"$133,896.00",$160.68,2020,GURNEE,7064 S STRATTON LN,,IL,60031,S,STRATTON,7064,,LN
-87.97851287,42.38246959,2020,2019,07-17-111-033,9817430,44632,"$133,896.00",$160.68,2020,GURNEE,1546 AUBURN LN,UNIT 10-C-1546,IL,60031,,AUBURN,1546,,LN
-87.97652491,42.38246277,2020,2019,07-17-102-080,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7055 S STRATTON LN,,IL,60031,S,STRATTON,7055,,LN
-87.97661625,42.38306522,2020,2019,07-17-107-024,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7058 S STRATTON LN,,IL,60031,S,STRATTON,7058,,LN
-87.97846021,42.38285541,2020,2019,07-17-111-030,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7101 S STRATTON LN,,IL,60031,S,STRATTON,7101,,LN
-87.97846415,42.38355977,2020,2019,07-17-111-040,9817430,43348,"$130,044.00",$156.05,2020,GURNEE,7148 BUCHANAN DR,UNIT 13-D-7148,IL,60031,,BUCHANAN,7148,,DR
-87.9784591,42.3832342,2020,2019,07-17-111-046,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7119 S STRATTON LN,,IL,60031,S,STRATTON,7119,,LN
-87.97785749,42.38217732,2020,2019,07-17-102-096,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,1555 AUBURN LN,UNIT 8-D-1555,IL,60031,,AUBURN,1555,,LN
-87.97846021,42.38285541,2020,2019,07-17-111-028,9817430,48217,"$144,651.00",$173.58,2020,GURNEE,7105 S STRATTON LN,,IL,60031,S,STRATTON,7105,,LN
-87.97626371,42.38358442,2020,2019,07-17-107-036,9817430,46851,"$140,553.00",$168.66,2020,GURNEE,7035 BUCHANAN DR,UNIT 17-D-7035,IL,60031,,BUCHANAN,7035,,DR
-87.97550127,42.38309631,2020,2019,07-17-102-124,9817430,46851,"$140,553.00",$168.66,2020,GURNEE,7017 S STRATTON LN,,IL,60031,S,STRATTON,7017,,LN
-87.97652491,42.38246277,2020,2019,07-17-102-078,9817430,46656,"$139,968.00",$167.96,2020,GURNEE,7059 S STRATTON LN,,IL,60031,S,STRATTON,7059,,LN
-87.97747555,42.38246229,2020,2019,07-17-102-065,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,1575 AUBURN LN,UNIT 7-C-1575,IL,60031,,AUBURN,1575,,LN
-87.97703311,42.38246093,2020,2019,07-17-102-071,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7075 S STRATTON LN,,IL,60031,S,STRATTON,7075,,LN
-87.97831489,42.38200451,2020,2019,07-17-102-101,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,1539 AUBURN LN,UNIT 9-C-1539,IL,60031,,AUBURN,1539,,LN
-87.97618379,42.38318429,2020,2019,07-17-107-047,9817430,45999,"$137,997.00",$165.60,2020,GURNEE,7018 S STRATTON LN,,IL,60031,S,STRATTON,7018,,LN
-87.97846415,42.38355977,2020,2019,07-17-111-039,9817430,45082,"$135,246.00",$162.30,2020,GURNEE,7150 BUCHANAN DR,UNIT 13-C-7150,IL,60031,,BUCHANAN,7150,,DR
-87.97726241,42.38359198,2020,2019,07-17-107-009,9817430,44632,"$133,896.00",$160.68,2020,GURNEE,7063 BUCHANAN DR,UNIT 15-C-7063,IL,60031,,BUCHANAN,7063,,DR
-87.97675285,42.38359407,2020,2019,07-17-107-015,9817430,37759,"$113,277.00",$135.93,2020,GURNEE,7049 BUCHANAN DR,,IL,60031,,BUCHANAN,7049,,DR
-87.97675285,42.38359407,2020,2019,07-17-107-018,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7055 BUCHANAN DR,,IL,60031,,BUCHANAN,7055,,DR
-87.97626371,42.38358442,2020,2019,07-17-107-038,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,7031 BUCHANAN DR,UNIT 17-F-7031,IL,60031,,BUCHANAN,7031,,DR
-87.97851287,42.38246959,2020,2019,07-17-111-036,9817430,50039,"$150,117.00",$180.14,2020,GURNEE,1558 AUBURN LN,UNIT 10-F-1558,IL,60031,,AUBURN,1558,,LN
-87.97621418,42.38227194,2020,2019,07-17-101-002,9817400,4,$12.00,$0.01,2020,GURNEE,0 S STRATTON LN,,IL,60031,S,STRATTON,0,,LN
-87.97818644,42.38339354,2020,2019,07-17-101-004,9817400,4,$12.00,$0.01,2020,GURNEE,0 S STRATTON LN,,IL,60031,S,STRATTON,0,,LN
-87.92329797,42.37945175,2020,2019,07-14-102-067,9814030,91261,"$273,783.00",$328.54,2020,GURNEE,1347 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1347,,LN
-87.92325595,42.37998789,2020,2019,07-14-102-080,9814030,89058,"$267,174.00",$320.61,2020,GURNEE,1401 GARNET CT,,IL,60031,,GARNET,1401,,CT
-87.92288591,42.37895187,2020,2019,07-14-102-027,9814030,82821,"$248,463.00",$298.16,2020,GURNEE,1301 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1301,,LN
-87.92356284,42.38018453,2020,2019,07-14-102-072,9814030,81902,"$245,706.00",$294.85,2020,GURNEE,1400 GARNET CT,,IL,60031,,GARNET,1400,,CT
-87.92345248,42.37946308,2020,2019,07-14-102-085,9814030,79566,"$238,698.00",$286.44,2020,GURNEE,1353 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1353,,LN
-87.92366409,42.37851443,2020,2019,07-14-102-076,9814030,73208,"$219,624.00",$263.55,2020,GURNEE,1270 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1270,,LN
-87.92304285,42.37938684,2020,2019,07-14-102-031,9814030,75040,"$225,120.00",$270.14,2020,GURNEE,1333 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1333,,LN
-87.9230026,42.37920281,2020,2019,07-14-102-033,9814030,69385,"$208,155.00",$249.79,2020,GURNEE,1321 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1321,,LN
-87.92298333,42.37911123,2020,2019,07-14-102-034,9814030,90964,"$272,892.00",$327.47,2020,GURNEE,1315 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1315,,LN
-87.92366541,42.37843324,2020,2019,07-14-102-077,9814030,79123,"$237,369.00",$284.84,2020,GURNEE,1264 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1264,,LN
-87.92366007,42.37897754,2020,2019,07-14-102-023,9814030,78568,"$235,704.00",$282.84,2020,GURNEE,1302 QUEEN ANN LN,,IL,60031,,QUEEN ANN,1302,,LN
-87.92349009,42.38069681,2020,2019,07-14-102-091,9814030,82765,"$248,295.00",$297.95,2020,GURNEE,1436 GARNET CT,,IL,60031,,GARNET,1436,,CT
